DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationLoQ[us],DurationMed[us],DurationHiQ[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyLoQ[us],LatencyMed[us],LatencyHiQ[us],LatencyMax[us]
"2018-10-15T13:10:25,518",CREATE,0,1,0.0,0.0,0,0,0,2.055,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:10:26,518",CREATE,0,1,0.0,0.0,0,0,0,3.055,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:10:27,518",CREATE,0,1,0.0,0.0,0,0,0,4.055,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:14,640",CREATE,0,1,0.0,0.0,0,0,0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:15,642",CREATE,0,1,0.0,0.0,0,0,0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:16,641",CREATE,0,1,0.0,0.0,0,0,0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:17,641",CREATE,0,1,0.0,0.0,0,0,0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:18,641",CREATE,0,1,0.0,0.0,0,0,0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:19,641",CREATE,0,1,0.0,0.0,0,0,0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:11:20,641",CREATE,0,1,0.0,0.0,0,0,0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:12:09,388",CREATE,0,1,0.0,0.0,0,0,0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:12:10,382",CREATE,0,1,0.0,0.0,0,0,0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:12:11,381",CREATE,0,1,0.0,0.0,0,0,0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:12:12,381",CREATE,0,1,0.0,0.0,0,0,0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:12:13,381",CREATE,0,1,0.0,0.0,0,0,0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:15:22,744",CREATE,0,1,0.0,0.0,0,0,0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:15:23,739",CREATE,0,1,0.0,0.0,1,0,10,1.045,1.1E-5,1.6666666666666666E7,0.0,1.6666666666666666E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:15:24,739",CREATE,0,1,0.0,0.0,2,0,20,2.045,2.2E-5,1885014.137606032,1.0,1.885014137606032E7,10.0,22.0,11,0,0,11,11,20.0,10,0,0,10,10
"2018-10-15T13:15:25,739",CREATE,0,1,0.0,0.0,3,0,30,3.045,3.3E-5,1455604.075691412,1.0,1.4556040756914118E7,10.0,33.0,11,0,11,11,11,30.0,10,0,10,10,10
"2018-10-15T13:15:26,739",CREATE,0,1,0.0,0.0,4,0,40,4.045,4.4E-5,1306762.495916367,1.0,1.3067624959163671E7,10.0,44.0,11,0,11,11,11,40.0,10,0,10,10,10
"2018-10-15T13:18:01,954",CREATE,0,1,0.0,0.0,0,0,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,9223372036854775807,0,0,0,-9223372036854775808,0.0,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:18:02,951",CREATE,0,1,0.0,0.0,1,0,10,1.03,1.1E-5,2.173913043478261E7,0.0,2.173913043478261E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:18:03,951",CREATE,0,1,0.0,0.0,2,0,20,2.03,2.2E-5,1912045.8891013383,1.0,1.9120458891013384E7,10.0,22.0,11,0,0,11,11,20.0,10,0,0,10,10
"2018-10-15T13:18:04,951",CREATE,0,1,0.0,0.0,3,0,30,3.03,3.3E-5,1466275.659824047,1.0,1.466275659824047E7,10.0,33.0,11,0,11,11,11,30.0,10,0,10,10,10
"2018-10-15T13:18:05,951",CREATE,0,1,0.0,0.0,4,0,40,4.03,4.4E-5,1313197.6362442547,1.0,1.3131976362442547E7,10.0,44.0,11,0,11,11,11,40.0,10,0,10,10,10
"2018-10-15T13:18:06,951",CREATE,0,1,0.0,0.0,5,0,50,5.03,5.5E-5,1235788.433020267,1.0,1.2357884330202669E7,10.0,55.0,11,0,11,11,11,50.0,10,0,10,10,10
"2018-10-15T13:18:07,951",CREATE,0,1,0.0,0.0,6,0,60,6.03,6.6E-5,1189060.6420927467,1.0,1.1890606420927469E7,10.0,66.0,11,0,11,11,11,60.0,10,0,10,10,10
"2018-10-15T13:18:08,951",CREATE,0,1,0.0,0.0,7,0,70,7.03,7.7E-5,1157790.2745616937,1.0,1.1577902745616937E7,10.0,77.0,11,11,11,11,11,70.0,10,10,10,10,10
"2018-10-15T13:18:09,951",CREATE,0,1,0.0,0.0,8,0,80,8.03,8.8E-5,1135234.8517099475,1.0,1.1352348517099474E7,10.0,88.0,11,11,11,11,11,80.0,10,10,10,10,10
"2018-10-15T13:18:10,951",CREATE,0,1,0.0,0.0,9,0,90,9.03,9.9E-5,1118429.2282838325,1.0,1.1184292282838324E7,10.0,99.0,11,11,11,11,11,90.0,10,10,10,10,10
"2018-10-15T13:18:11,951",CREATE,0,1,0.0,0.0,10,0,100,10.03,1.1E-4,1105338.7863380127,1.0,1.1053387863380125E7,10.0,110.0,11,11,11,11,11,100.0,10,10,10,10,10
"2018-10-15T13:18:12,952",CREATE,0,1,0.0,0.0,11,0,110,11.031,1.21E-4,1094854.185328954,1.0,1.0948541853289539E7,10.0,121.0,11,11,11,11,11,110.0,10,10,10,10,10
"2018-10-15T13:18:13,952",CREATE,0,1,0.0,0.0,12,0,120,12.031,1.32E-4,1086267.7650040735,1.0,1.0862677650040735E7,10.0,132.0,11,11,11,11,11,120.0,10,10,10,10,10
"2018-10-15T13:18:14,952",CREATE,0,1,0.0,0.0,13,0,130,13.031,1.43E-4,1079106.8315763262,1.0,1.079106831576326E7,10.0,143.0,11,11,11,11,11,130.0,10,10,10,10,10
"2018-10-15T13:18:15,952",CREATE,0,1,0.0,0.0,14,0,140,14.031,1.54E-4,1073043.6115582127,1.0,1.0730436115582127E7,10.0,154.0,11,11,11,11,11,140.0,10,10,10,10,10
"2018-10-15T13:18:16,952",CREATE,0,1,0.0,0.0,15,0,150,15.031,1.65E-4,1067843.6676870505,1.0,1.0678436676870504E7,10.0,165.0,11,11,11,11,11,150.0,10,10,10,10,10
"2018-10-15T13:18:17,952",CREATE,0,1,0.0,0.0,16,0,160,16.031,1.76E-4,1063264.221158958,1.0,1.063264221158958E7,10.0,176.0,11,11,11,11,11,160.0,10,10,10,10,10
"2018-10-15T13:18:18,952",CREATE,0,1,0.0,0.0,17,0,170,17.031,1.87E-4,1059322.0338983051,1.0,1.059322033898305E7,10.0,187.0,11,11,11,11,11,170.0,10,10,10,10,10
"2018-10-15T13:18:19,952",CREATE,0,1,0.0,0.0,18,0,180,18.031,1.98E-4,1055842.327545753,1.0,1.0558423275457531E7,10.0,198.0,11,11,11,11,11,180.0,10,10,10,10,10
"2018-10-15T13:18:20,952",CREATE,0,1,0.0,0.0,19,0,190,19.03,2.09E-4,1052748.2269503546,1.0,1.0527482269503545E7,10.0,209.0,11,11,11,11,11,190.0,10,10,10,10,10
"2018-10-15T13:18:21,952",CREATE,0,1,0.0,0.0,20,0,200,20.031,2.2E-4,1049979.0004199916,1.0,1.0499790004199916E7,10.0,220.0,11,11,11,11,11,200.0,10,10,10,10,10
"2018-10-15T13:18:22,952",CREATE,0,1,0.0,0.0,21,0,210,21.031,2.31E-4,1047486.033519553,1.0,1.047486033519553E7,10.0,231.0,11,11,11,11,11,210.0,10,10,10,10,10
"2018-10-15T13:18:23,952",CREATE,0,1,0.0,0.0,22,0,220,22.031,2.42E-4,1045229.9505891297,1.0,1.0452299505891295E7,10.0,242.0,11,11,11,11,11,220.0,10,10,10,10,10
"2018-10-15T13:20:38,708",CREATE,0,1,NaN,NaN,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:20:39,704",CREATE,0,1,NaN,NaN,1,0,10,1.02,1.1E-5,2.7777777777777776E7,0.0,2.777777777777778E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:20:40,704",CREATE,0,1,NaN,NaN,2,0,20,2.02,2.2E-5,1930501.9305019306,1.0,1.9305019305019304E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:20:41,704",CREATE,0,1,NaN,NaN,3,0,30,3.02,3.3E-5,1472754.0500736376,1.0,1.4727540500736376E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:20:42,704",CREATE,0,1,NaN,NaN,4,0,40,4.02,4.4E-5,1317089.2327955218,1.0,1.3170892327955218E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:20:43,704",CREATE,0,1,NaN,NaN,5,0,50,5.019,5.5E-5,1238543.4728758978,1.0,1.238543472875898E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:20:44,704",CREATE,0,1,NaN,NaN,6,0,60,6.02,6.6E-5,1191185.2293031567,1.0,1.1911852293031566E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:20:45,704",CREATE,0,1,NaN,NaN,7,0,70,7.02,7.7E-5,1159516.3160510187,1.0,1.1595163160510188E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:20:46,704",CREATE,0,1,NaN,NaN,8,0,80,8.02,8.8E-5,1136848.0886741509,1.0,1.1368480886741508E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:23:44,981",CREATE,0,1,1.0,1.0,0,0,0,0.043,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:23:45,970",CREATE,0,1,1.0,1.0,1,0,10,1.043,1.1E-5,2.0833333333333332E7,0.0,2.0833333333333334E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:23:46,970",CREATE,0,1,1.0,1.0,2,0,20,2.043,2.2E-5,1908396.9465648853,1.0,1.9083969465648856E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:23:47,970",CREATE,0,1,1.0,1.0,3,0,30,3.043,3.3E-5,1464843.75,1.0,1.46484375E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:23:48,970",CREATE,0,1,1.0,1.0,4,0,40,4.043,4.4E-5,1312335.9580052493,1.0,1.3123359580052493E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:23:49,970",CREATE,0,1,1.0,1.0,5,0,50,5.043,5.5E-5,1235177.8656126482,1.0,1.2351778656126482E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:23:50,970",CREATE,0,1,1.0,1.0,6,0,60,6.043,6.6E-5,1188589.5404120444,1.0,1.1885895404120443E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:27:27,362",CREATE,0,1,1.0,1.0,0,0,0,0.049,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:27:48,591",CREATE,0,1,1.0,1.0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:27:49,556",CREATE,0,1,1.0,1.0,60,0,600,1.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:50,556",CREATE,0,1,1.0,1.0,60,0,600,2.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:51,556",CREATE,0,1,1.0,1.0,60,0,600,3.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:52,556",CREATE,0,1,1.0,1.0,60,0,600,4.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:53,556",CREATE,0,1,1.0,1.0,60,0,600,5.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:54,556",CREATE,0,1,1.0,1.0,60,0,600,6.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:55,556",CREATE,0,1,1.0,1.0,60,0,600,7.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:56,556",CREATE,0,1,1.0,1.0,60,0,600,8.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:57,556",CREATE,0,1,1.0,1.0,60,0,600,9.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:58,556",CREATE,0,1,1.0,1.0,60,0,600,10.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:27:59,556",CREATE,0,1,1.0,1.0,60,0,600,11.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:00,556",CREATE,0,1,1.0,1.0,60,0,600,12.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:01,556",CREATE,0,1,1.0,1.0,60,0,600,13.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:02,556",CREATE,0,1,1.0,1.0,60,0,600,14.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:03,556",CREATE,0,1,1.0,1.0,60,0,600,15.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:04,556",CREATE,0,1,1.0,1.0,60,0,600,16.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:05,556",CREATE,0,1,1.0,1.0,60,0,600,17.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:06,556",CREATE,0,1,1.0,1.0,60,0,600,18.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:07,556",CREATE,0,1,1.0,1.0,60,0,600,19.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:08,556",CREATE,0,1,1.0,1.0,60,0,600,20.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:09,556",CREATE,0,1,1.0,1.0,60,0,600,21.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:10,556",CREATE,0,1,1.0,1.0,60,0,600,22.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:11,556",CREATE,0,1,1.0,1.0,60,0,600,23.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:12,556",CREATE,0,1,1.0,1.0,60,0,600,24.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:13,556",CREATE,0,1,1.0,1.0,60,0,600,25.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:14,556",CREATE,0,1,1.0,1.0,60,0,600,26.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:15,556",CREATE,0,1,1.0,1.0,60,0,600,27.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:16,556",CREATE,0,1,1.0,1.0,60,0,600,28.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:17,556",CREATE,0,1,1.0,1.0,60,0,600,29.105,6.6E-4,5.357142857142857E8,0.0,5.357142857142857E9,0.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:28:50,404",CREATE,0,1,1.0,1.0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:29:14,186",CREATE,0,1,1.0,1.0,0,0,0,0.028,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:29:15,180",CREATE,0,1,1.0,1.0,1,0,10,1.028,1.1E-5,2.941176470588235E7,0.0,2.941176470588235E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:29:16,180",CREATE,0,1,1.0,1.0,2,0,20,2.028,2.2E-5,1934235.9767891683,1.0,1.9342359767891683E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:29:17,180",CREATE,0,1,1.0,1.0,3,0,30,3.028,3.3E-5,1474926.2536873156,1.0,1.4749262536873156E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:29:18,180",CREATE,0,1,1.0,1.0,4,0,40,4.028,4.4E-5,1317957.1663920921,1.0,1.3179571663920922E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:29:19,180",CREATE,0,1,1.0,1.0,5,0,50,5.028,5.5E-5,1239157.3729863693,1.0,1.2391573729863694E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:29:20,180",CREATE,0,1,1.0,1.0,6,0,60,6.028,6.6E-5,1191658.3912611718,1.0,1.191658391261172E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:29:21,180",CREATE,0,1,1.0,1.0,7,0,70,7.028,7.7E-5,1159900.57995029,1.0,1.15990057995029E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:22,180",CREATE,0,1,1.0,1.0,8,0,80,8.028,8.8E-5,1137171.2864250178,1.0,1.1371712864250178E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:23,180",CREATE,0,1,1.0,1.0,9,0,90,9.028,9.9E-5,1120099.5644057249,1.0,1.120099564405725E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:24,182",CREATE,0,1,1.0,1.0,10,0,100,10.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:25,182",CREATE,0,1,1.0,1.0,10,0,100,11.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:26,182",CREATE,0,1,1.0,1.0,10,0,100,12.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:27,182",CREATE,0,1,1.0,1.0,10,0,100,13.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:28,182",CREATE,0,1,1.0,1.0,10,0,100,14.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:29,182",CREATE,0,1,1.0,1.0,10,0,100,15.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:30,182",CREATE,0,1,1.0,1.0,10,0,100,16.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:31,182",CREATE,0,1,1.0,1.0,10,0,100,17.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:32,182",CREATE,0,1,1.0,1.0,10,0,100,18.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:33,182",CREATE,0,1,1.0,1.0,10,0,100,19.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:34,182",CREATE,0,1,1.0,1.0,10,0,100,20.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:35,182",CREATE,0,1,1.0,1.0,10,0,100,21.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:36,183",CREATE,0,1,1.0,1.0,10,0,100,22.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:37,182",CREATE,0,1,1.0,1.0,10,0,100,23.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:38,182",CREATE,0,1,1.0,1.0,10,0,100,24.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:39,182",CREATE,0,1,1.0,1.0,10,0,100,25.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:40,182",CREATE,0,1,1.0,1.0,10,0,100,26.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:41,182",CREATE,0,1,1.0,1.0,10,0,100,27.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:42,182",CREATE,0,1,1.0,1.0,10,0,100,28.03,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:43,191",CREATE,0,1,1.0,1.0,10,0,100,29.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:44,191",CREATE,0,1,1.0,1.0,10,0,100,30.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:45,191",CREATE,0,1,1.0,1.0,10,0,100,31.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:46,191",CREATE,0,1,1.0,1.0,10,0,100,32.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:47,191",CREATE,0,1,1.0,1.0,10,0,100,33.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:48,191",CREATE,0,1,1.0,1.0,10,0,100,34.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:49,191",CREATE,0,1,1.0,1.0,10,0,100,35.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
